학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000019715,완도중앙초등학교,1983,남여공학,주간,전라남도,초등학교,공립
A000019716,완도초등학교,1911,남여공학,주간,전라남도,초등학교,공립
A000019717,청산초등학교,1961,남여공학,주간,전라남도,초등학교,공립
A000019718,청해초등학교,1941,남여공학,주간,전라남도,초등학교,공립
A000019719,화흥초등학교,1942,남여공학,주간,전라남도,초등학교,공립
A000019720,삼계중학교,1964,남여공학,주간,전라남도,중학교,공립
A000019721,장성남중학교,1969,남여공학,주간,전라남도,중학교,공립
A000019722,장성백암중학교,2015,남여공학,주간,전라남도,중학교,공립
A000019723,장성삼서중학교,1972,남여공학,주간,전라남도,중학교,공립
A000019724,장성여자중학교,1968,여,주간,전라남도,중학교,공립
A000019725,장성중학교,1946,남,주간,전라남도,중학교,공립
A000019726,장성황룡중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019727,동화초등학교,1926,남여공학,주간,전라남도,초등학교,공립
A000019728,북이초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019729,북일초등학교,1925,남여공학,주간,전라남도,초등학교,공립
A000019730,분향초등학교,1934,남여공학,주간,전라남도,초등학교,공립
A000019731,사창초등학교,1920,남여공학,주간,전라남도,초등학교,공립
A000019732,삼서초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019733,서삼초등학교,1929,남여공학,주간,전라남도,초등학교,공립
A000019734,약수초등학교,1921,남여공학,주간,전라남도,초등학교,공립
A000019735,월평초등학교,1920,남여공학,주간,전라남도,초등학교,공립
A000019736,장성성산초등학교,1907,남여공학,주간,전라남도,초등학교,공립
A000019737,장성중앙초등학교,1945,남여공학,주간,전라남도,초등학교,공립
A000019738,진원동초등학교,1945,남여공학,주간,전라남도,초등학교,공립
A000019739,진원초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019740,대덕중학교,1952,남여공학,주간,전라남도,중학교,공립
A000019741,장흥관산중학교,1952,남여공학,주간,전라남도,중학교,공립
A000019742,장흥안양중학교,1974,남여공학,주간,전라남도,중학교,공립
A000019743,장흥향원중학교,1965,남여공학,주간,전라남도,중학교,공립
A000019744,장흥용산중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019745,장흥유치중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019746,장흥장평중학교,1950,남여공학,주간,전라남도,중학교,공립
A000019747,장흥중학교,1946,남여공학,주간,전라남도,중학교,공립
A000019748,장흥회덕중학교,1980,남여공학,주간,전라남도,중학교,공립
A000019749,관산남초등학교,1946,남여공학,주간,전라남도,초등학교,공립
A000019750,관산초등학교,1921,남여공학,주간,전라남도,초등학교,공립
A000019751,대덕초등학교,1924,남여공학,주간,전라남도,초등학교,공립
A000019752,명덕초등학교,1933,남여공학,주간,전라남도,초등학교,공립
A000019753,부산초등학교,1929,남여공학,주간,전라남도,초등학교,공립
A000019754,안양초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019755,용산초등학교,1926,남여공학,주간,전라남도,초등학교,공립
A000019756,유치초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019757,장동초등학교,1933,남여공학,주간,전라남도,초등학교,공립
A000019758,장평초등학교,1918,남여공학,주간,전라남도,초등학교,공립
A000019759,장흥남초등학교,1938,남여공학,주간,전라남도,초등학교,공립
A000019760,장흥서초등학교,1946,남여공학,주간,전라남도,초등학교,공립
A000019761,장흥초등학교,1911,남여공학,주간,전라남도,초등학교,공립
A000019762,회진초등학교,1948,남여공학,주간,전라남도,초등학교,공립
A000019763,고성중학교,1955,남여공학,주간,전라남도,중학교,공립
A000019764,석교중학교,1955,남여공학,주간,전라남도,중학교,공립
A000019765,의신중학교,1967,남여공학,주간,전라남도,중학교,사립
A000019766,조도중학교,1964,남여공학,주간,전라남도,중학교,공립
A000019767,진도군내중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019768,진도중학교,1966,남여공학,주간,전라남도,중학교,사립
A000019769,진도지산중학교,1969,남여공학,주간,전라남도,중학교,사립
A000019770,고성초등학교,1923,남여공학,주간,전라남도,초등학교,공립
A000019771,군내북초등학교,1943,남여공학,주간,전라남도,초등학교,공립
A000019772,금성초등학교,1962,남여공학,주간,전라남도,초등학교,공립
A000019773,석교초등학교,1920,남여공학,주간,전라남도,초등학교,공립
A000019774,오산초등학교,1944,남여공학,주간,전라남도,초등학교,공립
A000019775,의신초등학교,1923,남여공학,주간,전라남도,초등학교,공립
A000019776,조도초등학교,1925,남여공학,주간,전라남도,초등학교,공립
A000019777,지산초등학교,1933,남여공학,주간,전라남도,초등학교,공립
A000019778,진도서초등학교,1946,남여공학,주간,전라남도,초등학교,공립
A000019779,진도초등학교,1909,남여공학,주간,전라남도,초등학교,공립
A000019780,함평손불중학교,1960,남여공학,주간,전라남도,중학교,공립
A000019781,함평신광중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019782,함평여자중학교,1955,여,주간,전라남도,중학교,공립
A000019783,함평월야중학교,1953,남여공학,주간,전라남도,중학교,공립
A000019784,함평중학교,1929,남여공학,주간,전라남도,중학교,공립
A000019785,함평해보중학교,1971,남여공학,주간,전라남도,중학교,공립
A000019786,기산초등학교,1968,남여공학,주간,전라남도,초등학교,공립
A000019787,나산초등학교,1920,남여공학,주간,전라남도,초등학교,공립
A000019788,손불서초등학교,1941,남여공학,주간,전라남도,초등학교,공립
A000019789,손불초등학교,1926,남여공학,주간,전라남도,초등학교,공립
A000019790,신광초등학교,1921,남여공학,주간,전라남도,초등학교,공립
A000019791,엄다초등학교,1926,남여공학,주간,전라남도,초등학교,공립
A000019792,월야초등학교,1925,남여공학,주간,전라남도,초등학교,공립
A000019793,학다리중앙초등학교,1923,남여공학,주간,전라남도,초등학교,공립
A000019794,함평초등학교,1911,남여공학,주간,전라남도,초등학교,공립
A000019795,해보초등학교,1930,남여공학,주간,전라남도,초등학교,공립
A000019796,대동향교초등학교,1945,남여공학,주간,전라남도,초등학교,공립
A000019797,두륜중학교,1969,남여공학,주간,전라남도,중학교,공립
A000019798,북평중학교,1951,남여공학,주간,전라남도,중학교,공립
A000019799,산이중학교,1966,남여공학,주간,전라남도,중학교,공립
A000019800,송지중학교,1955,남여공학,주간,전라남도,중학교,공립
A000019801,우수영중학교,1973,남여공학,주간,전라남도,중학교,공립
A000019802,해남제일중학교,1966,남여공학,주간,전라남도,중학교,공립
A000019803,해남중학교,1920,남여공학,주간,전라남도,중학교,공립
A000019804,현산중학교,1970,남여공학,주간,전라남도,중학교,공립
A000019805,화산중학교,1952,남여공학,주간,전라남도,중학교,공립
A000019806,화원중학교,1966,남여공학,주간,전라남도,중학교,사립
A000019807,황산중학교,1955,남여공학,주간,전라남도,중학교,공립
A000019808,계곡초등학교,1921,남여공학,주간,전라남도,초등학교,공립
A000019809,마산초등학교,1922,남여공학,주간,전라남도,초등학교,공립
A000019810,북일초등학교,1922,남여공학,주간,전라남도,초등학교,공립
