학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000011373,단남초등학교,1982,남여공학,주간,경기도,초등학교,공립
A000011374,단대초등학교,1974,남여공학,주간,경기도,초등학교,공립
A000011375,당촌초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011376,대원초등학교,1971,남여공학,주간,경기도,초등학교,공립
A000011377,대일초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011378,대하초등학교,1987,남여공학,주간,경기도,초등학교,공립
A000011379,돌마초등학교,1934,남여공학,주간,경기도,초등학교,공립
A000011380,백현초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011381,복정초등학교,1967,남여공학,주간,경기도,초등학교,공립
A000011382,분당초등학교,1954,남여공학,주간,경기도,초등학교,공립
A000011383,불곡초등학교,1996,남여공학,주간,경기도,초등학교,공립
A000011384,불정초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011385,상대원초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011386,상원초등학교,1971,남여공학,주간,경기도,초등학교,공립
A000011387,상탑초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011388,서당초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011389,서현초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011390,성남동초등학교,1977,남여공학,주간,경기도,초등학교,공립
A000011391,성남매송초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011392,성남미금초등학교,1995,남여공학,주간,경기도,초등학교,공립
A000011393,성남북초등학교,1982,남여공학,주간,경기도,초등학교,공립
A000011394,성남서초등학교,1978,남여공학,주간,경기도,초등학교,공립
A000011395,성남신기초등학교,1952,남여공학,주간,경기도,초등학교,공립
A000011396,성남신흥초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011397,성남은행초등학교,1981,남여공학,주간,경기도,초등학교,공립
A000011398,성남장안초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011399,성남제일초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011400,성남수정초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011401,성남중앙초등학교,1978,남여공학,주간,경기도,초등학교,공립
A000011402,성남초등학교,1936,남여공학,주간,경기도,초등학교,공립
A000011403,성수초등학교,1987,남여공학,주간,경기도,초등학교,공립
A000011404,수내초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011405,수진초등학교,1970,남여공학,주간,경기도,초등학교,공립
A000011406,안말초등학교,1991,남여공학,주간,경기도,초등학교,공립
A000011407,야탑초등학교,1993,남여공학,주간,경기도,초등학교,공립
